order_id,order_time,delivery_time,distance_km,order_value,city
5894,2024-01-09 23:07:00,2024-01-09 23:36:00,3.95,310,Mumbai
5895,2024-01-30 14:33:00,2024-01-30 15:32:00,6.51,276,Delhi
5896,2024-01-11 05:50:00,2024-01-11 06:15:00,2.32,131,Chennai
5897,2024-01-16 09:37:00,2024-01-16 10:16:00,7.33,474,Delhi
5898,2024-01-26 22:25:00,2024-01-26 23:27:00,8.24,228,Delhi
5899,2024-01-12 21:05:00,2024-01-12 22:08:00,8.79,460,Hyderabad
5900,2024-01-14 23:40:00,2024-01-15 00:14:00,3.37,202,Hyderabad
5901,2024-01-23 23:11:00,2024-01-23 23:42:00,3.58,102,Hyderabad
5902,2024-01-29 05:48:00,2024-01-29 06:32:00,8.1,293,Hyderabad
5903,2024-01-21 10:34:00,2024-01-21 11:05:00,3.28,449,Hyderabad
5904,2024-01-24 14:54:00,2024-01-24 15:36:00,5.91,157,Mumbai
5905,2024-01-10 01:59:00,2024-01-10 02:45:00,9.46,142,Mumbai
5906,2024-01-14 21:25:00,2024-01-14 22:22:00,1.71,258,Hyderabad
5907,2024-01-23 11:01:00,2024-01-23 11:41:00,5.02,225,Mumbai
5908,2024-01-01 10:22:00,2024-01-01 10:58:00,7.19,227,Hyderabad
5909,2024-01-04 06:56:00,2024-01-04 07:32:00,7.42,378,Delhi
5910,2024-01-02 19:08:00,2024-01-02 20:12:00,7.04,381,Delhi
5911,2024-01-07 01:57:00,2024-01-07 02:32:00,6.18,390,Bangalore
5912,2024-01-21 22:51:00,2024-01-21 23:41:00,3.59,115,Mumbai
5913,2024-01-11 09:36:00,2024-01-11 10:02:00,2.03,354,Hyderabad
5914,2024-01-20 15:53:00,2024-01-20 16:23:00,4.62,283,Chennai
5915,2024-01-19 00:41:00,2024-01-19 01:20:00,8.02,304,Mumbai
5916,2024-01-31 21:31:00,2024-01-31 22:34:00,9.75,303,Mumbai
5917,2024-01-09 02:32:00,2024-01-09 03:09:00,5.76,358,Mumbai
5918,2024-01-10 21:54:00,2024-01-10 22:49:00,4.68,380,Hyderabad
5919,2024-01-20 15:20:00,2024-01-20 15:52:00,1.82,493,Hyderabad
5920,2024-01-07 22:58:00,2024-01-07 23:58:00,8.95,107,Bangalore
5921,2024-01-05 16:08:00,2024-01-05 16:53:00,7.41,362,Chennai
5922,2024-01-05 23:45:00,2024-01-06 00:20:00,3.59,135,Delhi
5923,2024-01-20 07:38:00,2024-01-20 08:26:00,9.13,143,Bangalore
5924,2024-01-30 05:42:00,2024-01-30 06:30:00,9.82,441,Bangalore
5925,2024-01-18 09:00:00,2024-01-18 09:43:00,4.7,255,Hyderabad
5926,2024-01-27 04:15:00,2024-01-27 04:44:00,4.31,260,Hyderabad
5927,2024-01-17 19:29:00,2024-01-17 20:26:00,6.71,392,Hyderabad
5928,2024-01-11 14:57:00,2024-01-11 15:53:00,6.92,110,Hyderabad
5929,2024-01-19 01:25:00,2024-01-19 02:09:00,6.64,110,Mumbai
5930,2024-01-13 15:20:00,2024-01-13 15:58:00,8.7,284,Hyderabad
5931,2024-01-18 20:06:00,2024-01-18 21:12:00,6.76,429,Hyderabad
5932,2024-01-12 21:07:00,2024-01-12 22:06:00,5.74,277,Mumbai
5933,2024-01-03 21:06:00,2024-01-03 21:59:00,4.04,403,Bangalore
5934,2024-01-16 06:05:00,2024-01-16 06:43:00,6.2,285,Bangalore
5935,2024-01-26 06:23:00,2024-01-26 06:56:00,3.26,365,Bangalore
5936,2024-01-26 12:27:00,2024-01-26 13:17:00,7.05,335,Chennai
5937,2024-01-30 08:51:00,2024-01-30 09:35:00,8.14,203,Mumbai
5938,2024-01-26 13:27:00,2024-01-26 14:13:00,8.25,242,Chennai
5939,2024-01-08 12:32:00,2024-01-08 13:22:00,3.21,140,Mumbai
5940,2024-01-22 12:16:00,2024-01-22 13:05:00,9.04,122,Chennai
5941,2024-01-01 02:10:00,2024-01-01 02:45:00,2.04,435,Chennai
5942,2024-01-17 03:11:00,2024-01-17 03:49:00,6.4,107,Chennai
5943,2024-01-23 12:39:00,2024-01-23 13:36:00,6.83,453,Mumbai
5944,2024-01-03 00:20:00,2024-01-03 00:49:00,4.17,192,Bangalore
5945,2024-01-02 03:22:00,2024-01-02 04:11:00,8.13,470,Bangalore
5946,2024-01-05 04:36:00,2024-01-05 05:24:00,7.83,243,Mumbai
5947,2024-01-07 15:25:00,2024-01-07 16:00:00,6.06,223,Bangalore
5948,2024-01-24 01:32:00,2024-01-24 02:11:00,9.32,446,Chennai
5949,2024-01-17 15:15:00,2024-01-17 15:53:00,6.82,263,Chennai
5950,2024-01-23 09:33:00,2024-01-23 10:16:00,6.11,357,Bangalore
5951,2024-01-18 12:06:00,2024-01-18 12:59:00,5.67,187,Chennai
5952,2024-01-01 16:03:00,2024-01-01 16:41:00,9.11,238,Hyderabad
5953,2024-01-22 13:11:00,2024-01-22 13:48:00,1.6,266,Delhi
5954,2024-01-02 11:40:00,2024-01-02 12:15:00,7.26,125,Bangalore
5955,2024-01-31 16:42:00,2024-01-31 17:29:00,9.31,170,Delhi
5956,2024-01-13 02:00:00,2024-01-13 02:45:00,9.03,336,Delhi
5957,2024-01-11 07:33:00,2024-01-11 08:10:00,1.98,453,Mumbai
5958,2024-01-13 16:06:00,2024-01-13 16:49:00,4.96,236,Bangalore
5959,2024-01-20 21:43:00,2024-01-20 22:44:00,4.73,153,Mumbai
5960,2024-01-21 20:03:00,2024-01-21 21:04:00,8.68,134,Bangalore
5961,2024-01-03 01:49:00,2024-01-03 02:23:00,2.75,265,Delhi
5962,2024-01-24 07:34:00,2024-01-24 08:13:00,5.18,246,Bangalore
5963,2024-01-30 14:28:00,2024-01-30 15:20:00,7.12,350,Mumbai
5964,2024-01-01 19:43:00,2024-01-01 20:46:00,3.53,255,Delhi
5965,2024-01-20 07:34:00,2024-01-20 08:21:00,7.07,306,Delhi
5966,2024-01-07 19:39:00,2024-01-07 20:44:00,6.55,246,Mumbai
5967,2024-01-21 00:49:00,2024-01-21 01:29:00,6.59,304,Bangalore
5968,2024-01-14 04:41:00,2024-01-14 05:16:00,7.12,109,Mumbai
5969,2024-01-01 04:25:00,2024-01-01 04:56:00,2.78,157,Chennai
5970,2024-01-27 18:42:00,2024-01-27 19:25:00,8.6,204,Delhi
5971,2024-01-01 14:29:00,2024-01-01 15:31:00,8.01,394,Delhi
5972,2024-01-08 08:35:00,2024-01-08 09:22:00,8.21,339,Chennai
5973,2024-01-04 08:41:00,2024-01-04 09:06:00,1.41,328,Delhi
5974,2024-01-07 10:41:00,2024-01-07 11:17:00,1.46,288,Mumbai
5975,2024-01-21 16:35:00,2024-01-21 17:18:00,9.4,294,Mumbai
5976,2024-01-04 22:29:00,2024-01-04 23:28:00,9.59,164,Mumbai
5977,2024-01-31 10:03:00,2024-01-31 10:31:00,3.12,224,Bangalore
5978,2024-01-20 08:21:00,2024-01-20 09:04:00,7.69,372,Delhi
5979,2024-01-11 14:42:00,2024-01-11 15:19:00,3.82,429,Delhi
5980,2024-01-10 02:26:00,2024-01-10 03:00:00,5.07,454,Bangalore
5981,2024-01-29 02:58:00,2024-01-29 03:38:00,3.92,204,Delhi
5982,2024-01-22 15:09:00,2024-01-22 15:33:00,1.73,179,Hyderabad
5983,2024-01-21 08:54:00,2024-01-21 09:26:00,3.88,121,Bangalore
5984,2024-01-02 21:05:00,2024-01-02 22:08:00,2.3,131,Chennai
5985,2024-01-20 22:41:00,2024-01-20 23:43:00,8.64,189,Hyderabad
5986,2024-01-19 16:55:00,2024-01-19 17:21:00,3.19,133,Hyderabad
5987,2024-01-08 16:08:00,2024-01-08 16:43:00,7.49,234,Delhi
5988,2024-01-27 16:43:00,2024-01-27 17:11:00,2.5,176,Mumbai
5989,2024-01-20 16:28:00,2024-01-20 17:00:00,6.43,141,Bangalore
5990,2024-01-15 11:05:00,2024-01-15 11:42:00,4.94,323,Hyderabad
5991,2024-01-05 16:09:00,2024-01-05 16:44:00,4.83,481,Chennai
5992,2024-01-19 12:50:00,2024-01-19 13:57:00,9.08,181,Chennai
5993,2024-01-14 09:10:00,2024-01-14 09:49:00,4.92,112,Bangalore
5994,2024-01-01 09:40:00,2024-01-01 10:18:00,3.89,159,Delhi
5995,2024-01-12 11:57:00,2024-01-12 12:44:00,6.95,235,Bangalore
5996,2024-01-08 22:57:00,2024-01-08 23:59:00,4.54,435,Mumbai
5997,2024-01-15 13:47:00,2024-01-15 14:26:00,4.06,264,Hyderabad
5998,2024-01-18 01:26:00,2024-01-18 02:09:00,6.95,401,Hyderabad
5999,2024-01-08 22:11:00,2024-01-08 23:10:00,2.03,174,Mumbai
6000,2024-01-07 11:58:00,2024-01-07 12:42:00,6.27,476,Bangalore
6001,2024-01-02 07:43:00,2024-01-02 08:17:00,1.57,218,Hyderabad
6002,2024-01-29 20:20:00,2024-01-29 21:15:00,3.13,329,Chennai
6003,2024-01-06 21:10:00,2024-01-06 22:09:00,8.21,470,Delhi
6004,2024-01-18 06:10:00,2024-01-18 06:34:00,1.87,403,Hyderabad
6005,2024-01-20 16:37:00,2024-01-20 17:03:00,1.02,153,Bangalore
6006,2024-01-13 18:43:00,2024-01-13 19:12:00,1.3,141,Delhi
6007,2024-01-31 01:39:00,2024-01-31 02:10:00,5.57,346,Mumbai
6008,2024-01-20 10:25:00,2024-01-20 11:10:00,7.66,260,Delhi
6009,2024-01-12 09:54:00,2024-01-12 10:40:00,7.77,186,Mumbai
6010,2024-01-10 12:44:00,2024-01-10 13:36:00,3.45,137,Hyderabad
6011,2024-01-29 14:26:00,2024-01-29 15:15:00,1.94,298,Delhi
6012,2024-01-14 19:32:00,2024-01-14 20:31:00,5.89,321,Hyderabad
6013,2024-01-19 21:20:00,2024-01-19 22:22:00,4.07,180,Bangalore
6014,2024-01-11 20:29:00,2024-01-11 21:26:00,8.53,127,Delhi
6015,2024-01-03 23:20:00,2024-01-03 23:59:00,3.99,336,Hyderabad
6016,2024-01-01 02:31:00,2024-01-01 03:17:00,7.91,392,Hyderabad
6017,2024-01-05 10:05:00,2024-01-05 10:49:00,5.21,163,Bangalore
6018,2024-01-31 22:52:00,2024-02-01 00:00:00,4.91,436,Chennai
6019,2024-01-16 07:02:00,2024-01-16 07:30:00,3.15,248,Chennai
6020,2024-01-11 03:33:00,2024-01-11 04:17:00,6.92,310,Delhi
6021,2024-01-18 16:02:00,2024-01-18 16:43:00,9.8,380,Chennai
6022,2024-01-26 01:17:00,2024-01-26 01:54:00,6.89,429,Hyderabad
6023,2024-01-24 14:29:00,2024-01-24 15:25:00,6.68,306,Mumbai
6024,2024-01-19 09:58:00,2024-01-19 10:39:00,5.4,398,Chennai
6025,2024-01-18 16:19:00,2024-01-18 17:02:00,5.1,123,Delhi
6026,2024-01-19 18:22:00,2024-01-19 19:04:00,5.57,450,Bangalore
6027,2024-01-16 22:07:00,2024-01-16 23:11:00,3.28,361,Hyderabad
6028,2024-01-19 00:19:00,2024-01-19 00:55:00,4.6,438,Chennai
6029,2024-01-18 03:02:00,2024-01-18 03:32:00,1.53,433,Mumbai
6030,2024-01-10 01:55:00,2024-01-10 02:29:00,5.63,425,Hyderabad
6031,2024-01-16 06:15:00,2024-01-16 06:55:00,8.07,231,Mumbai
6032,2024-01-30 01:38:00,2024-01-30 02:06:00,1.79,290,Chennai
6033,2024-01-14 11:43:00,2024-01-14 12:22:00,3.52,165,Bangalore
6034,2024-01-15 11:46:00,2024-01-15 12:36:00,8.41,490,Hyderabad
6035,2024-01-30 02:05:00,2024-01-30 02:57:00,9.96,202,Bangalore
6036,2024-01-03 07:57:00,2024-01-03 08:35:00,2.68,224,Mumbai
6037,2024-01-17 20:30:00,2024-01-17 21:36:00,6.92,441,Mumbai
6038,2024-01-05 14:56:00,2024-01-05 15:40:00,4.19,242,Chennai
6039,2024-01-10 10:10:00,2024-01-10 10:40:00,4.54,147,Delhi
6040,2024-01-01 17:40:00,2024-01-01 18:17:00,5.54,250,Mumbai
6041,2024-01-21 04:48:00,2024-01-21 05:18:00,2.63,351,Chennai
6042,2024-01-13 06:49:00,2024-01-13 07:26:00,6.84,428,Delhi
6043,2024-01-16 07:31:00,2024-01-16 08:05:00,3.72,399,Mumbai
6044,2024-01-05 17:15:00,2024-01-05 17:54:00,3.86,489,Chennai
6045,2024-01-30 00:26:00,2024-01-30 01:03:00,4.58,450,Delhi
6046,2024-01-29 02:47:00,2024-01-29 03:22:00,7.31,401,Mumbai
6047,2024-01-10 06:16:00,2024-01-10 07:01:00,6.24,205,Mumbai
6048,2024-01-07 04:12:00,2024-01-07 04:50:00,6.79,355,Bangalore
6049,2024-01-27 17:04:00,2024-01-27 17:36:00,4.89,280,Mumbai
6050,2024-01-23 05:20:00,2024-01-23 06:01:00,5.12,155,Delhi
6051,2024-01-02 09:48:00,2024-01-02 10:34:00,7.06,482,Chennai
6052,2024-01-09 09:27:00,2024-01-09 10:02:00,6.51,398,Mumbai
6053,2024-01-21 05:53:00,2024-01-21 06:39:00,6.7,332,Chennai
6054,2024-01-02 13:51:00,2024-01-02 14:58:00,9.74,140,Bangalore
6055,2024-01-20 00:09:00,2024-01-20 00:45:00,1.77,454,Bangalore
6056,2024-01-22 23:19:00,2024-01-23 00:09:00,9.92,403,Bangalore
6057,2024-01-03 01:05:00,2024-01-03 01:45:00,5.97,362,Delhi
6058,2024-01-11 01:07:00,2024-01-11 01:51:00,5.92,236,Chennai
6059,2024-01-18 21:08:00,2024-01-18 22:22:00,9.0,204,Delhi
6060,2024-01-16 15:47:00,2024-01-16 16:35:00,9.92,349,Delhi
6061,2024-01-18 23:52:00,2024-01-19 00:20:00,2.61,136,Bangalore
6062,2024-01-10 05:12:00,2024-01-10 05:35:00,1.35,412,Delhi
6063,2024-01-29 20:19:00,2024-01-29 21:12:00,3.92,264,Mumbai
6064,2024-01-26 18:20:00,2024-01-26 18:52:00,4.66,111,Hyderabad
6065,2024-01-02 18:45:00,2024-01-02 19:11:00,1.57,373,Bangalore
6066,2024-01-10 23:20:00,2024-01-10 23:57:00,3.45,277,Delhi
6067,2024-01-14 15:47:00,2024-01-14 16:24:00,3.07,385,Mumbai
6068,2024-01-12 17:04:00,2024-01-12 17:36:00,1.94,159,Chennai
6069,2024-01-04 09:27:00,2024-01-04 09:56:00,1.07,465,Chennai
6070,2024-01-04 20:11:00,2024-01-04 21:12:00,2.08,338,Hyderabad
6071,2024-01-22 05:07:00,2024-01-22 05:42:00,6.87,135,Delhi
6072,2024-01-25 08:57:00,2024-01-25 09:26:00,1.54,258,Chennai
6073,2024-01-03 22:34:00,2024-01-03 23:45:00,8.87,410,Chennai
6074,2024-01-12 07:24:00,2024-01-12 08:02:00,5.66,434,Bangalore
6075,2024-01-30 21:02:00,2024-01-30 22:08:00,8.02,272,Hyderabad
6076,2024-01-27 06:42:00,2024-01-27 07:19:00,7.26,483,Delhi
6077,2024-01-16 07:00:00,2024-01-16 07:24:00,1.96,445,Delhi
6078,2024-01-19 09:39:00,2024-01-19 10:12:00,1.74,110,Chennai
6079,2024-01-30 20:35:00,2024-01-30 21:28:00,2.96,430,Chennai
6080,2024-01-28 06:26:00,2024-01-28 07:14:00,8.15,176,Delhi
6081,2024-01-28 20:17:00,2024-01-28 21:28:00,6.98,353,Chennai
6082,2024-01-13 15:26:00,2024-01-13 15:50:00,2.34,234,Mumbai
6083,2024-01-11 23:24:00,2024-01-12 00:10:00,6.22,123,Chennai
6084,2024-01-03 11:33:00,2024-01-03 11:58:00,1.04,394,Delhi
6085,2024-01-17 19:45:00,2024-01-17 20:32:00,1.75,270,Bangalore
6086,2024-01-05 08:41:00,2024-01-05 09:22:00,3.6,233,Chennai
6087,2024-01-26 09:08:00,2024-01-26 09:46:00,8.28,261,Delhi
6088,2024-01-22 06:07:00,2024-01-22 06:51:00,5.39,360,Chennai
6089,2024-01-14 03:53:00,2024-01-14 04:29:00,8.41,384,Delhi
6090,2024-01-30 21:27:00,2024-01-30 22:12:00,2.47,300,Chennai
6091,2024-01-19 15:16:00,2024-01-19 15:58:00,8.57,362,Delhi
6092,2024-01-11 01:19:00,2024-01-11 01:57:00,4.75,466,Mumbai
6093,2024-01-16 02:12:00,2024-01-16 02:56:00,6.44,207,Bangalore
6094,2024-01-21 06:15:00,2024-01-21 06:53:00,5.52,133,Hyderabad
6095,2024-01-15 14:54:00,2024-01-15 15:52:00,9.45,496,Chennai
6096,2024-01-20 13:39:00,2024-01-20 14:27:00,8.44,250,Hyderabad
6097,2024-01-17 19:32:00,2024-01-17 20:36:00,9.39,414,Hyderabad
6098,2024-01-19 08:20:00,2024-01-19 09:04:00,8.27,365,Bangalore
6099,2024-01-03 09:04:00,2024-01-03 09:43:00,8.98,468,Hyderabad
6100,2024-01-12 01:28:00,2024-01-12 01:59:00,2.88,288,Chennai
6101,2024-01-21 05:53:00,2024-01-21 06:18:00,1.36,260,Bangalore
6102,2024-01-26 00:27:00,2024-01-26 01:04:00,2.5,403,Bangalore
6103,2024-01-12 14:15:00,2024-01-12 15:02:00,5.84,362,Mumbai
6104,2024-01-01 21:29:00,2024-01-01 22:39:00,6.62,287,Bangalore
6105,2024-01-18 18:28:00,2024-01-18 19:14:00,8.22,429,Chennai
6106,2024-01-07 16:55:00,2024-01-07 17:32:00,4.29,265,Mumbai
6107,2024-01-11 10:45:00,2024-01-11 11:37:00,9.75,119,Delhi
6108,2024-01-10 23:54:00,2024-01-11 00:33:00,3.34,312,Bangalore
6109,2024-01-23 02:35:00,2024-01-23 03:10:00,5.59,240,Chennai
6110,2024-01-09 14:49:00,2024-01-09 15:35:00,7.83,425,Bangalore
6111,2024-01-08 20:29:00,2024-01-08 21:38:00,8.06,479,Hyderabad
6112,2024-01-08 11:52:00,2024-01-08 12:23:00,5.82,205,Bangalore
6113,2024-01-12 20:57:00,2024-01-12 21:56:00,3.45,404,Bangalore
6114,2024-01-02 08:13:00,2024-01-02 08:58:00,6.54,163,Delhi
6115,2024-01-12 07:07:00,2024-01-12 07:54:00,7.38,183,Mumbai
6116,2024-01-12 17:37:00,2024-01-12 18:14:00,7.18,416,Bangalore
6117,2024-01-13 06:28:00,2024-01-13 06:57:00,3.39,245,Delhi
6118,2024-01-12 22:28:00,2024-01-12 23:24:00,2.67,418,Delhi
6119,2024-01-24 16:34:00,2024-01-24 17:07:00,2.21,261,Chennai
6120,2024-01-31 17:12:00,2024-01-31 17:41:00,1.61,142,Delhi
6121,2024-01-29 19:26:00,2024-01-29 20:30:00,5.85,442,Mumbai
6122,2024-01-31 23:18:00,2024-01-31 23:51:00,5.24,441,Delhi
6123,2024-01-13 01:35:00,2024-01-13 02:14:00,5.74,431,Chennai
6124,2024-01-04 12:33:00,2024-01-04 13:26:00,7.06,365,Chennai
6125,2024-01-07 15:20:00,2024-01-07 16:08:00,9.0,253,Hyderabad
6126,2024-01-30 00:35:00,2024-01-30 01:20:00,7.24,476,Chennai
6127,2024-01-04 04:24:00,2024-01-04 04:58:00,5.8,431,Chennai
6128,2024-01-21 18:43:00,2024-01-21 19:27:00,6.35,323,Chennai
6129,2024-01-16 08:19:00,2024-01-16 08:51:00,5.5,289,Hyderabad
6130,2024-01-14 02:45:00,2024-01-14 03:27:00,9.37,301,Chennai
6131,2024-01-31 22:37:00,2024-01-31 23:28:00,5.47,405,Hyderabad
6132,2024-01-02 10:52:00,2024-01-02 11:27:00,7.03,471,Hyderabad
6133,2024-01-02 14:09:00,2024-01-02 14:50:00,5.22,220,Bangalore
6134,2024-01-06 18:39:00,2024-01-06 19:26:00,8.34,250,Chennai
6135,2024-01-01 20:30:00,2024-01-01 21:31:00,5.84,445,Mumbai
6136,2024-01-15 18:09:00,2024-01-15 18:50:00,3.54,158,Delhi
6137,2024-01-07 11:57:00,2024-01-07 12:44:00,8.84,206,Mumbai
6138,2024-01-06 02:48:00,2024-01-06 03:28:00,7.52,248,Mumbai
6139,2024-01-13 23:21:00,2024-01-13 23:52:00,4.45,372,Bangalore
6140,2024-01-26 20:05:00,2024-01-26 21:01:00,6.77,210,Delhi
6141,2024-01-27 10:05:00,2024-01-27 10:38:00,4.53,403,Hyderabad
6142,2024-01-22 06:36:00,2024-01-22 07:05:00,3.35,233,Bangalore
6143,2024-01-20 17:12:00,2024-01-20 17:54:00,9.5,403,Chennai
6144,2024-01-17 20:53:00,2024-01-17 21:48:00,6.13,415,Mumbai
6145,2024-01-23 21:51:00,2024-01-23 22:54:00,5.19,101,Hyderabad
6146,2024-01-16 06:00:00,2024-01-16 06:37:00,7.31,350,Chennai
6147,2024-01-01 08:33:00,2024-01-01 09:04:00,3.97,326,Bangalore
6148,2024-01-06 06:30:00,2024-01-06 07:04:00,3.62,394,Mumbai
6149,2024-01-20 11:29:00,2024-01-20 12:11:00,5.9,155,Chennai
6150,2024-01-13 00:50:00,2024-01-13 01:17:00,2.24,189,Delhi
6151,2024-01-01 11:31:00,2024-01-01 12:04:00,5.01,470,Chennai
6152,2024-01-07 17:55:00,2024-01-07 18:36:00,9.78,370,Delhi
6153,2024-01-19 11:51:00,2024-01-19 12:37:00,6.1,287,Bangalore
6154,2024-01-25 14:52:00,2024-01-25 15:45:00,9.96,431,Hyderabad
6155,2024-01-17 12:07:00,2024-01-17 12:50:00,1.16,194,Hyderabad
6156,2024-01-21 14:38:00,2024-01-21 15:34:00,5.21,109,Mumbai
6157,2024-01-11 05:16:00,2024-01-11 06:08:00,9.74,153,Delhi
6158,2024-01-14 16:53:00,2024-01-14 17:31:00,7.42,120,Mumbai
6159,2024-01-26 04:55:00,2024-01-26 05:24:00,2.94,393,Hyderabad
6160,2024-01-31 23:10:00,2024-01-31 23:42:00,4.15,313,Bangalore
6161,2024-01-08 02:36:00,2024-01-08 03:23:00,8.25,159,Hyderabad
6162,2024-01-31 18:24:00,2024-01-31 19:08:00,5.61,428,Chennai
6163,2024-01-01 14:23:00,2024-01-01 15:01:00,4.11,142,Hyderabad
6164,2024-01-27 19:38:00,2024-01-27 20:22:00,2.04,109,Chennai
6165,2024-01-28 11:33:00,2024-01-28 12:03:00,2.44,296,Hyderabad
6166,2024-01-02 17:09:00,2024-01-02 17:59:00,8.87,194,Delhi
6167,2024-01-11 05:51:00,2024-01-11 06:15:00,1.14,405,Delhi
6168,2024-01-26 04:41:00,2024-01-26 05:23:00,7.27,431,Hyderabad
6169,2024-01-31 12:06:00,2024-01-31 13:00:00,4.78,373,Bangalore
6170,2024-01-12 21:41:00,2024-01-12 22:27:00,1.19,125,Mumbai
6171,2024-01-22 10:44:00,2024-01-22 11:28:00,8.41,233,Mumbai
6172,2024-01-22 11:29:00,2024-01-22 12:01:00,6.43,424,Chennai
6173,2024-01-12 11:29:00,2024-01-12 12:07:00,7.6,317,Mumbai
6174,2024-01-28 21:42:00,2024-01-28 22:41:00,4.64,354,Hyderabad
6175,2024-01-30 12:27:00,2024-01-30 13:15:00,2.49,412,Bangalore
6176,2024-01-17 08:20:00,2024-01-17 08:56:00,2.16,110,Delhi
6177,2024-01-19 21:22:00,2024-01-19 22:08:00,1.01,377,Hyderabad
6178,2024-01-01 10:21:00,2024-01-01 10:50:00,2.94,202,Hyderabad
6179,2024-01-20 17:12:00,2024-01-20 17:52:00,4.04,426,Chennai
6180,2024-01-26 22:33:00,2024-01-26 23:37:00,9.47,181,Chennai
6181,2024-01-27 00:05:00,2024-01-27 00:31:00,1.59,446,Hyderabad
6182,2024-01-01 14:57:00,2024-01-01 15:38:00,5.75,275,Bangalore
6183,2024-01-17 01:17:00,2024-01-17 01:55:00,3.37,496,Bangalore
6184,2024-01-24 05:46:00,2024-01-24 06:23:00,4.73,431,Chennai
6185,2024-01-17 09:28:00,2024-01-17 10:11:00,9.93,286,Bangalore
6186,2024-01-14 10:13:00,2024-01-14 10:57:00,8.53,184,Hyderabad
6187,2024-01-23 22:22:00,2024-01-23 23:32:00,9.83,290,Hyderabad
6188,2024-01-10 07:54:00,2024-01-10 08:31:00,5.83,480,Bangalore
6189,2024-01-27 05:11:00,2024-01-27 05:51:00,6.37,123,Chennai
6190,2024-01-17 14:32:00,2024-01-17 15:23:00,5.46,196,Chennai
6191,2024-01-24 19:12:00,2024-01-24 19:59:00,2.38,266,Chennai
6192,2024-01-18 06:26:00,2024-01-18 06:54:00,1.56,386,Chennai
6193,2024-01-23 14:00:00,2024-01-23 14:56:00,6.8,327,Delhi
6194,2024-01-08 09:50:00,2024-01-08 10:35:00,9.01,388,Bangalore
6195,2024-01-02 03:35:00,2024-01-02 04:21:00,6.43,414,Mumbai
6196,2024-01-15 19:39:00,2024-01-15 20:37:00,6.77,221,Bangalore
6197,2024-01-23 05:47:00,2024-01-23 06:27:00,4.44,458,Delhi
6198,2024-01-01 00:05:00,2024-01-01 00:40:00,7.81,229,Hyderabad
6199,2024-01-24 22:05:00,2024-01-24 23:13:00,7.13,427,Bangalore
6200,2024-01-24 13:21:00,2024-01-24 14:03:00,2.14,447,Mumbai
6201,2024-01-05 23:28:00,2024-01-06 00:16:00,9.13,267,Delhi
6202,2024-01-29 21:42:00,2024-01-29 22:32:00,3.37,207,Chennai
6203,2024-01-10 16:51:00,2024-01-10 17:29:00,3.96,347,Chennai
6204,2024-01-27 16:55:00,2024-01-27 17:29:00,5.79,280,Hyderabad
6205,2024-01-28 03:25:00,2024-01-28 04:13:00,9.37,134,Hyderabad
6206,2024-01-17 22:43:00,2024-01-17 23:49:00,5.37,416,Delhi
6207,2024-01-28 15:56:00,2024-01-28 16:39:00,5.68,160,Hyderabad
6208,2024-01-10 23:07:00,2024-01-10 23:41:00,3.69,461,Mumbai
6209,2024-01-16 23:50:00,2024-01-17 00:29:00,5.49,175,Chennai
6210,2024-01-26 09:48:00,2024-01-26 10:29:00,9.07,189,Hyderabad
6211,2024-01-09 23:12:00,2024-01-09 23:53:00,5.26,456,Mumbai
6212,2024-01-15 05:20:00,2024-01-15 06:04:00,7.68,366,Bangalore
6213,2024-01-06 17:43:00,2024-01-06 18:20:00,8.47,291,Chennai
6214,2024-01-12 08:39:00,2024-01-12 09:20:00,5.75,164,Chennai
6215,2024-01-27 10:50:00,2024-01-27 11:36:00,7.56,443,Delhi
6216,2024-01-18 21:43:00,2024-01-18 22:26:00,1.13,311,Chennai
6217,2024-01-18 02:41:00,2024-01-18 03:23:00,4.91,326,Mumbai
6218,2024-01-10 07:59:00,2024-01-10 08:35:00,7.65,446,Mumbai
6219,2024-01-30 20:34:00,2024-01-30 21:36:00,5.35,324,Hyderabad
6220,2024-01-11 19:10:00,2024-01-11 20:28:00,9.94,488,Chennai
6221,2024-01-18 15:19:00,2024-01-18 16:06:00,6.79,116,Delhi
6222,2024-01-10 17:56:00,2024-01-10 18:33:00,3.64,325,Delhi
6223,2024-01-15 05:43:00,2024-01-15 06:26:00,6.32,362,Bangalore
6224,2024-01-12 22:46:00,2024-01-12 23:56:00,9.34,131,Mumbai
6225,2024-01-22 23:08:00,2024-01-22 23:51:00,8.68,192,Mumbai
6226,2024-01-25 10:53:00,2024-01-25 11:39:00,8.64,273,Mumbai
6227,2024-01-06 14:02:00,2024-01-06 14:56:00,9.38,474,Bangalore
6228,2024-01-19 21:28:00,2024-01-19 22:12:00,1.59,160,Chennai
6229,2024-01-19 05:15:00,2024-01-19 05:48:00,6.21,241,Hyderabad
6230,2024-01-06 13:36:00,2024-01-06 14:34:00,9.46,430,Bangalore
6231,2024-01-11 21:31:00,2024-01-11 22:26:00,4.54,104,Chennai
6232,2024-01-30 14:42:00,2024-01-30 15:26:00,5.1,358,Chennai
6233,2024-01-06 20:01:00,2024-01-06 21:03:00,5.48,284,Chennai
6234,2024-01-21 20:14:00,2024-01-21 21:06:00,2.15,260,Delhi
6235,2024-01-31 00:15:00,2024-01-31 01:02:00,7.17,398,Mumbai
